-1.255765999999999957e-03,-2.003619000000000039e+00,-4.006962999999999830e+00,-6.010269000000000084e+00,-8.012746999999999176e+00,-1.001600000000000001e+01,-1.199976999999999983e+01,-1.400315999999999939e+01,-1.600575999999999866e+01,-1.800907000000000124e+01,-2.001236000000000104e+01
6.169850999999999698e-11,7.609709999999999409e-11,5.447429000000000173e-11,8.028212999999999489e-11,7.784086999999999767e-11,6.897248000000000541e-11,6.523591000000000329e-11,8.003304999999999692e-11,6.877319999999999780e-11,6.658107000000000157e-11,6.259525999999999959e-11
