-1.600325000000000098e-03,-2.003527000000000058e+00,-4.006939000000000028e+00,-6.009545000000000137e+00,-8.011919999999999931e+00,-1.001557999999999993e+01,-1.199999000000000038e+01,-1.400338999999999956e+01,-1.600641999999999854e+01,-1.800957000000000008e+01,-2.001351999999999975e+01
6.772737000000000204e-11,6.294448000000000565e-11,5.940711999999999658e-11,7.799067999999999863e-11,7.146400000000000003e-11,5.522208000000000293e-11,7.540000999999999872e-11,5.452456999999999776e-11,6.419000000000000012e-11,7.729321000000000362e-11,5.920782000000000327e-11
